movieId,genreId
3653,8
3654,2
3654,3
3654,9
3654,19
3655,9
3658,12
3658,17
3660,12
3660,17
3660,18
3661,12
3661,17
3661,18
3662,12
3662,17
3662,18
3663,12
3663,17
3663,18
3664,12
3664,17
3664,18
3667,2
3667,6
3667,7
3668,9
3668,16
3669,6
3671,6
3671,20
3672,3
3672,5
3673,3
3673,5
3674,3
3674,5
3674,6
3674,9
3675,6
3675,14
3675,16
3676,9
3676,12
3677,8
3678,9
3679,8
3679,14
3680,8
3681,2
3681,9
3681,18
3681,20
3682,2
3682,7
3682,9
3682,18
3683,7
3683,9
3683,11
3684,9
3684,16
3685,6
3685,9
3685,16
3686,12
3686,17
3686,18
3687,3
3687,4
3687,10
3687,17
3688,6
3689,6
3690,6
3691,6
3692,6
3692,12
3693,6
3693,12
3694,6
3694,12
3695,6
3695,12
3696,6
3696,12
3696,17
3696,18
3697,2
3697,17
3697,18
3698,2
3698,17
3699,3
3699,9
3699,16
3699,17
3700,9
3700,17
3701,7
3701,9
3701,17
3701,18
3702,2
3702,3
3702,17
3703,2
3703,3
3703,17
3703,18
3704,2
3704,3
3704,17
3705,2
3705,6
3705,16
3706,11
3706,12
3706,15
3706,18
3707,9
3707,16
3708,12
3708,18
3709,12
3710,2
3710,6
3710,7
3710,18
3711,9
3712,6
3713,9
3714,9
3715,6
3715,7
3716,2
3716,6
3716,7
3716,9
3717,2
3717,7
3719,6
3719,16
3720,9
3723,9
3724,9
3724,19
3725,4
3725,14
3726,2
3726,18
3727,12
3727,20
3728,7
3728,9
3728,11
3728,18
3729,2
3729,7
3729,9
3729,18
3730,9
3730,15
3731,9
3731,18
3732,12
3733,9
3735,7
3735,9
3736,9
3737,9
3737,20
3738,9
3739,6
3739,16
3740,2
3740,3
3740,6
3740,10
3741,7
3741,9
3741,18
3742,9
3742,19
3743,6
3743,16
3744,2
3744,7
3744,18
3745,2
3745,3
3745,4
3745,5
3745,17
3746,9
3747,9
3751,4
3751,5
3751,6
3752,3
3752,6
3753,2
3753,9
3753,19
3754,3
3754,4
3754,5
3754,6
3754,10
3755,9
3755,18
3756,9
3758,9
3758,17
3758,18
3760,6
3761,2
3761,7
3761,9
3761,18
3763,2
3763,7
3763,18
3764,2
3764,7
3764,18
3765,7
3765,9
3765,16
3766,2
3766,19
3767,2
3767,19
3768,2
3768,19
3769,2
3770,12
3770,17
3770,18
3771,2
3771,3
3771,10
3773,6
3774,6
3774,9
3774,16
3783,7
3783,9
3784,6
3784,10
3785,6
3785,12
3786,6
3787,6
3788,9
3788,15
3789,9
3790,9
3791,9
3792,9
3792,16
3792,20
3793,2
3793,3
3793,17
3794,6
3794,9
3795,9
3797,18
3798,9
3798,12
3798,15
3799,4
3799,5
3801,9
3801,15
3802,2
3802,17
3806,20
3807,3
3807,10
3808,9
3808,19
3809,6
3810,9
3810,18
3811,9
3811,19
3812,6
3813,9
3814,6
3816,9
3819,6
3821,6
3822,9
3822,16
3823,9
3824,9
3824,16
3825,6
3825,9
3825,16
3826,12
3826,17
3826,18
3827,2
3827,3
3827,6
3827,17
3830,6
3830,12
3830,18
3831,6
3832,12
3833,12
3833,17
3834,3
3834,9
3834,16
3835,18
3836,2
3836,6
3836,19
3837,2
3837,10
3837,12
3837,17
3837,18
3838,12
3839,12
3840,12
3841,2
3841,6
3843,12
3844,9
3845,9
3846,6
3847,12
3849,12
3849,15
3849,18
3851,6
3852,6
3855,9
3855,16
3857,18
3858,6
3859,8
3861,6
3862,6
3863,9
3863,12
3863,18
3864,2
3864,3
3864,17
3865,6
3865,8
3868,2
3868,6
3868,7
3868,16
3869,6
3870,9
3871,9
3871,20
3872,9
3873,6
3873,20
3877,2
3877,3
3877,10
3879,2
3879,18
3882,6
3884,6
3888,9
3888,16
3889,2
3889,3
3889,10
3893,6
3893,7
3893,9
3893,16
3893,18
3894,9
3895,7
3895,18
3896,7
3896,18
3897,9
3898,2
3898,6
3899,7
3899,9
3899,18
3900,6
3900,9
3901,6
3901,9
3906,7
3906,18
3908,12
3909,6
3909,16
3910,9
3910,14
3911,6
3912,6
3912,9
3914,9
3915,9
3916,9
3917,12
3918,12
3919,12
3920,9
3920,10
3920,15
3920,16
3922,6
3925,6
3925,9
3926,3
3926,17
3927,3
3927,17
3928,6
3928,12
3929,6
3930,3
3930,12
3930,17
3932,12
3932,17
3933,12
3933,17
3937,17
3937,18
3938,12
3939,12
3940,12
3941,12
3942,12
3943,6
3945,3
3945,4
3945,5
3946,2
3946,9
3946,18
3947,2
3947,7
3947,9
3947,18
3948,6
3949,9
3950,9
3951,9
3952,9
3952,18
3953,6
3953,16
3955,6
3957,2
3957,9
3958,9
3959,2
3959,3
3959,17
3962,6
3962,12
3963,14
3964,4
3964,5
3965,9
3965,11
3966,7
3966,11
3967,9
3968,6
3969,9
3971,6
3971,15
3972,2
3972,6
3973,7
3973,12
3973,15
3973,18
3974,3
3974,5
3977,2
3977,6
3978,9
3978,16
3979,6
3980,9
3981,2
3981,17
3981,18
3983,9
3983,16
3984,2
3984,3
3984,18
3985,9
3985,19
3986,2
3986,17
3986,18
3987,9
3987,16
3988,5
3988,6
3988,10
3989,8
3990,4
3990,5
3990,6
3991,5
3991,6
3992,9
3992,16
3992,19
3993,9
3993,16
3994,9
3994,17
3996,2
3996,9
3996,16
3997,2
3997,3
3997,6
3997,10
3998,9
3999,2
3999,3
4000,3
4000,9
4002,6
4003,6
4005,2
4005,3
4005,18
4006,3
4006,4
4006,5
4006,17
4007,9
4008,9
4008,19
4009,9
4010,6
4011,6
4011,7
4011,18
4012,6
4012,9
4014,9
4014,16
4015,6
4015,17
4016,3
4016,4
4016,5
4016,6
4016,10
4017,9
4018,6
4018,16
4019,9
4020,18
4021,9
4022,9
4023,6
4023,9
4023,16
4024,16
4025,6
4025,7
4027,3
4027,6
4027,7
4029,6
4029,9
4030,12
4031,9
4031,16
4031,20
4032,6
4033,9
4033,18
4033,19
4034,7
4034,9
4034,18
4035,16
4035,20
4036,9
4036,12
4037,7
4037,11
4037,15
4037,18
4039,5
4039,14
4040,6
4041,9
4041,16
4042,2
4042,9
4042,19
4042,20
4043,7
4043,9
4046,9
4047,9
4047,19
4051,12
4051,17
4052,7
4052,9
4052,18
4053,2
4053,6
4054,9
4054,16
4055,9
4056,7
4056,9
4056,15
4056,18
4061,9
4061,16
4062,6
4062,9
4062,16
4063,6
4063,9
4063,16
4064,2
4064,7
4064,18
4065,2
4065,7
4065,9
4066,2
4066,6
4067,9
4067,16
4068,6
4069,6
4069,16
4074,9
4077,9
4077,18
4078,9
4079,6
4079,17
4080,6
4081,6
4082,6
4082,9
4082,16
4083,18
4084,2
4084,6
4084,7
4084,18
4085,2
4085,6
4085,7
4085,9
4086,2
4086,7
4086,15
4086,16
4086,18
4089,6
4090,4
4090,5
4091,6
4091,16
4092,16
4092,17
4093,18
4102,6
4102,8
4103,2
4103,3
4103,9
4103,19
4104,6
4105,10
4105,12
4105,18
4109,9
4109,18
4110,18
4111,9
4111,19
4113,9
4115,6
4116,6
4117,9
4121,2
4121,3
4121,6
4121,17
4123,6
4124,12
4124,18
4125,6
4125,17
4126,9
4127,6
4128,6
4128,12
4128,18
4129,10
4129,16
4130,6
4130,10
4131,6
4131,16
4131,17
4132,6
4132,16
4133,2
4133,3
4133,10
4133,17
4135,3
4135,6
4135,12
4138,6
4138,12
4139,7
4139,9
4141,6
4141,16
4142,2
4142,3
4142,9
4142,18
4143,12
4143,15
4144,9
4144,16
4146,9
4146,15
4146,16
4147,6
4147,9
4147,16
4148,12
4148,18
4149,6
4149,16
4152,9
4153,6
4153,10
4153,16
4154,4
4154,5
4155,9
4155,16
4156,6
4157,6
4157,9
4157,10
4157,16
4158,4
4158,6
4158,10
4159,2
4159,18
4160,9
4160,16
4161,2
4161,6
4164,9
4166,2
4166,9
4167,18
4168,6
4168,16
4171,8
4174,9
4175,6
4175,9
4178,9
4180,2
4180,9
4181,6
4184,6
4184,9
4184,16
4187,9
4189,9
4190,9
4191,6
4191,9
4191,16
4193,14
4194,9
4194,16
4194,19
4195,12
4195,15
4197,6
4198,17
4200,2
4202,9
4203,2
4203,7
4203,9
4204,6
4205,6
4205,9
4205,16
4207,2
4207,3
4207,19
4210,2
4210,7
4210,9
4210,12
4210,18
4211,9
4212,7
4212,15
4214,6
4215,6
4217,8
4218,7
4218,9
4219,6
4220,6
4221,6
4223,9
4223,19
4224,2
4224,18
4225,6
4226,15
4226,18
4228,6
4228,7
4228,16
4229,6
4229,16
4231,6
4231,16
4232,2
4232,3
4232,5
4232,6
4233,6
4234,9
4234,18
4235,9
4235,18
4236,8
4237,8
4238,2
4238,7
4238,15
4238,18
4239,7
4239,9
4240,6
4240,10
4241,4
4241,5
4242,6
4242,7
4242,9
4242,18
4243,7
4243,9
4243,15
4246,6
4246,9
4246,16
4247,3
4247,6
4247,15
4247,16
4248,6
4251,9
4251,18
4252,9
4254,6
4254,9
4255,6
4256,9
4259,9
4259,16
4260,9
4262,2
4262,7
4262,9
4263,9
4265,2
4265,18
4267,6
4268,6
4270,2
4270,3
4270,6
4270,18
4273,9
4275,2
4275,3
4275,10
4275,17
4276,6
4278,8
4280,6
4280,9
4280,16
4282,9
4282,10
4284,6
4285,6
4285,16
4289,6
4289,9
4290,6
4290,9
4290,14
4291,6
4291,7
4292,9
4293,6
4294,5
4294,10
4294,14
4296,9
4296,16
4297,9
4298,7
4298,11
4298,18
4299,2
4299,6
4299,16
4300,9
4304,8
4305,16
4305,18
4306,3
4306,4
4306,5
4306,6
4306,10
4306,16
4307,6
4307,16
4308,9
4308,14
4308,16
4310,2
4310,9
4310,16
4310,19
4312,3
4312,9
4313,9
4316,9
4317,6
4317,16
4321,6
4321,20
4322,9
4323,3
4323,19
4323,20
4325,9
4326,7
4326,9
4326,18
4327,3
4327,20
4329,20
4333,6
4333,7
4334,9
4337,9
4337,16
4337,19
4338,9
4338,19
4339,2
4339,3
4339,9
4339,19
4340,6
4342,9
4342,16
4343,6
4343,17
4344,2
4344,7
4344,9
4345,9
4347,6
4347,9
4349,6
4349,19
4350,6
4350,8
4351,2
4351,7
4351,18
4353,2
4353,19
4354,7
4354,18
4355,2
4355,9
4356,6
4356,14
4356,16
4357,6
4357,9
4357,16
4359,6
4361,6
4361,16
4366,3
4366,4
4366,5
4366,10
4367,2
4367,3
4368,6
4369,2
4369,7
4369,18
4370,3
4370,9
4370,17
4371,7
4371,9
4372,9
4372,16
4373,6
4374,6
4374,16
4378,7
4378,9
4380,9
4380,16
4381,6
4383,7
4383,9
4383,15
4383,18
4384,9
4386,5
4386,6
4387,2
4388,6
4389,9
4390,7
4390,9
4390,18
4392,6
4392,9
4392,10
4392,16
4393,9
4394,6
4394,14
4395,6
4395,7
4396,2
4396,6
4397,2
4397,6
4399,6
4399,9
4402,6
4403,12
4404,9
4404,10
4404,12
4406,7
4406,9
4406,20
4407,9
4407,18
4407,19
4408,9
4409,6
4409,9
4409,15
4409,18
4410,6
4410,7
4410,9
4412,6
4412,12
4412,17
4419,9
4419,16
4420,9
4422,9
4424,9
4426,11
4427,9
4428,6
4428,9
4428,16
4428,20
4429,9
4432,9
4432,11
4433,9
4434,2
4434,6
4434,17
4434,18
4436,15
4436,18
4437,12
4438,2
4438,9
4438,16
4438,18
4439,9
4440,2
4440,18
4441,2
4442,2
4442,6
4442,9
4443,2
4443,17
4443,18
4444,2
4444,7
4445,3
4445,8
4445,13
4446,3
4446,4
4446,10
4446,17
4447,6
4447,16
4448,2
4448,9
4449,9
4450,7
4450,9
4450,18
4451,6
4451,9
4451,16
4452,6
4453,8
4453,13
4454,4
4454,9
4454,17
4454,13
4458,8
4458,13
4459,8
4459,13
4462,6
4462,10
4463,9
4463,19
4464,6
4464,9
4464,16
4465,9
4466,2
4466,7
4466,9
4467,3
4467,6
4467,10
4470,9
4471,6
4471,16
4473,9
4473,19
4474,6
4474,9
4474,14
4475,9
4475,19
4476,6
4477,3
4477,5
4477,6
4478,6
4478,9
4480,12
4480,17
4482,9
4483,6
4484,9
4487,9
4487,16
4488,2
4488,7
4488,9
4489,6
4489,16
4490,6
4492,6
4492,17
4495,6
4495,16
4496,11
4496,15
4496,18
4497,2
4497,6
4497,12
4497,17
4498,2
4498,7
4498,18
4499,6
4500,6
4500,9
4502,5
4502,6
4504,6
4505,9
4505,16
4506,7
4506,15
4506,18
4508,9
4509,6
4511,6
4516,6
4517,12
4517,15
4517,18
4518,6
4518,12
4519,3
4519,4
4519,5
4519,10
4520,6
4521,9
4522,15
4522,16
4522,18
4523,6
4523,9
4523,10
4524,6
4526,6
4526,16
4526,17
4527,6
4527,16
4529,6
4529,9
4531,2
4533,6
4533,12
4533,17
4534,3
4534,9
4534,20
4535,9
4535,16
4535,20
4537,9
4541,12
4544,6
4544,17
4545,6
4545,17
4546,9
4546,18
4552,2
4552,12
4552,17
4552,18
4553,2
4553,17
4553,18
4557,9
4558,6
4562,6
4562,15
4563,6
4564,9
4564,10
4564,16
4565,2
4565,3
4568,2
4571,3
4571,6
4571,17
4572,2
4572,7
4572,9
4573,6
4573,9
4574,2
4574,18
4577,9
4577,19
4578,6
4578,16
4580,2
4580,17
4581,9
4583,2
4583,6
4584,6
4584,9
4584,16
4585,6
4587,6
4587,14
4587,17
4589,9
4589,14
4589,15
4591,3
4591,6
4591,10
4593,6
4594,2
4594,19
4595,9
4597,2
4597,9
4597,15
4599,9
4600,6
4600,9
4602,6
4602,7
4602,16
4603,6
4603,16
4605,6
4605,10
4608,7
4608,9
4610,6
4610,7
4610,15
4610,18
4611,7
4611,9
4612,9
4613,2
4613,6
4613,7
4614,2
4615,9
4616,9
4617,6
4619,6
4621,6
4621,16
4622,6
4623,6
4624,4
4624,6
4624,14
4625,9
4625,17
4625,18
4626,9
4626,16
4626,17
4628,6
4628,9
4629,2
4629,7
4629,18
4630,2
4632,2
4632,18
4634,3
4634,6
4635,2
4635,6
4635,9
4636,2
4638,2
4638,3
4638,17
4638,18
4639,6
4639,16
4640,2
4640,7
4640,18
4641,6
4641,9
4642,6
4642,9
4642,14
4643,2
4643,3
4643,9
4643,17
4644,6
4644,9
4644,16
4645,7
4645,12
4645,18
4646,6
4646,9
4649,6
4653,3
4653,6
4654,2
4654,9
4658,9
4658,12
4658,15
4658,18
4660,6
4661,7
4661,9
4661,18
4662,6
4662,7
4663,6
4666,6
4670,12
4670,18
4671,9
4672,6
4672,16
4673,2
4673,6
4673,7
4673,18
4675,2
4675,6
4676,6
4677,6
4677,7
4678,6
4679,6
4681,6
4681,9
4683,3
4683,5
4683,6
4683,9
4686,3
4686,6
4687,6
4688,3
4688,9
4689,15
4689,18
4690,7
4690,14
4695,7
4695,9
4697,6
4697,12
4699,9
4699,16
4699,18
4700,5
4700,6
4700,16
4701,2
4701,6
4703,9
4704,3
4704,6
4705,6
4708,9
4708,14
4709,6
4709,14
4709,20
4710,9
4710,20
4711,8
4713,9
4713,17
4714,6
4715,12
4717,2
4717,6
4718,6
4719,2
4719,4
4719,6
4719,7
4719,9
4719,16
4719,18
4720,9
4720,12
4720,15
4720,18
4721,2
4721,6
4721,20
4722,6
4723,9
4725,12
4725,18
4727,9
4727,16
4727,19
4728,6
4732,6
4733,6
4734,3
4734,6
4735,12
4735,17
4735,18
4736,6
4736,9
4736,16
4738,16
4738,17
4740,6
4740,16
4741,6
4741,9
4741,16
4743,6
4743,16
4744,12
4745,9
4748,2
4748,5
4748,6
4749,2
4749,5
4749,6
4750,2
4750,5
4754,9
4754,12
4754,15
4754,18
4756,2
4756,3
4756,9
4756,16
4757,6
4757,9
4757,14
4759,6
4759,9
4765,9
4766,7
4766,9
4766,16
4769,8
4770,18
4771,9
4772,9
4773,6
4774,6
4774,7
4775,9
4775,14
4775,16
4776,7
4776,9
4776,18
4777,6
4777,14
4777,17
4780,9
4782,6
4782,16
4783,8
4784,9
4785,9
4785,20
4786,12
4786,18
4787,9
4788,9
4788,16
4789,6
4789,10
4789,12
4789,14
4789,18
4792,12
4794,7
4794,12
4794,15
4795,3
4795,6
4795,16
4795,19
4796,6
4796,16
4798,6
4798,16
4799,2
4799,3
4799,6
4799,7
4800,2
4800,3
4800,9
4800,16
4800,18
4801,9
4802,2
4802,6
4802,16
4802,19
4803,9
4803,18
4804,6
4804,9
4808,15
4808,18
4809,9
4810,9
4811,9
4811,14
4812,3
4812,17
4813,17
4814,18
4815,9
4816,6
4818,2
4818,3
4818,6
4818,9
4821,3
4821,18
4822,5
4822,6
4823,6
4823,16
4825,6
4825,9
4826,2
4826,3
4826,9
4826,19
4827,12
4828,6
4828,16
4830,7
4830,9
4831,6
4831,14
4833,12
4833,15
4833,18
4835,9
4836,9
4836,16
4840,9
4840,16
4844,6
4844,7
4844,16
4845,6
4845,7
4846,2
4846,6
4847,9
4848,7
4848,9
4848,11
4848,15
4848,18
4849,6
4849,9
4850,2
4850,4
4850,17
4852,12
4855,2
4855,7
4855,18
4857,9
4857,14
4860,6
4862,9
4863,6
4863,7
4864,8
4864,13
4865,7
4865,12
4865,15
4865,18
4866,2
4867,6
4867,9
4871,9
4873,4
4873,9
4873,10
4874,9
4874,10
4874,15
4874,17
4876,12
4876,18
4877,6
4877,16
4878,9
4878,15
4878,17
4878,18
4879,2
4879,6
4879,7
4879,9
4880,9
4881,7
4881,9
4883,9
4885,18
4886,3
4886,4
4886,5
4886,6
4886,10
4887,2
4887,17
4887,18
4888,9
4889,7
4889,9
4890,6
4890,10
4890,16
4893,12
4893,18
4896,3
4896,5
4896,10
4898,6
4898,7
4898,15
4898,18
4899,3
4899,6
4899,10
4900,6
4901,2
4901,7
4901,9
4901,18
4902,9
4902,10
4902,12
4902,18
4902,19
4903,9
4909,6
4909,17
4911,3
4911,6
4911,10
4912,9
4912,14
4912,16
4914,7
4914,9
4914,16
4915,2
4915,3
4915,10
4916,9
4916,19
4917,9
4919,7
4919,9
4919,16
4919,18
4920,9
4920,16
4921,9
4921,16
4925,6
4926,6
4926,9
4926,14
4927,10
4927,15
4927,18
4928,9
4929,6
4932,15
4932,18
4936,9
4936,14
4939,2
4939,17
4941,2
4941,3
4941,17
4942,17
4945,7
4946,2
4946,7
4946,18
4947,2
4951,3
4951,9
4951,18
4952,6
4952,17
4953,3
4953,17
4954,6
4954,7
4956,2
4956,3
4956,6
4956,9
4956,16
4956,18
4957,7
4957,18
4958,2
4958,9
4958,19
4959,9
4961,8
4962,3
4962,20
4963,7
4963,18
4964,3
4964,9
4964,16
4965,2
4965,9
4965,18
4966,17
4966,18
4967,9
4967,19
4969,7
4969,15
4970,9
4971,6
4971,9
4973,6
4973,16
4974,6
4975,15
4975,16
4975,17
4975,18
4976,9
4977,9
4978,9
4978,15
4978,18
4979,6
4979,9
4980,3
4980,6
4980,10
4980,17
4981,6
4985,2
4985,3
4985,10
4987,2
4987,3
4987,17
4988,3
4989,6
4990,3
4990,4
4990,5
4990,6
4991,6
4991,9
4991,16
4992,6
4992,16
4993,3
4993,10
4994,6
4994,9
4994,16
4995,9
4995,16
4998,3
4998,7
4998,9
4998,18
5004,6
5007,3
5007,6
5007,18
5008,9
5008,15
5008,18
5009,9
5010,2
5010,9
5010,19
5011,9
5011,16
5012,9
5012,14
5012,16
5013,6
5013,9
5013,15
5014,9
5015,9
5015,16
5016,9
5021,6
5021,7
5021,15
5021,18
5023,9
5025,6
5026,2
5026,15
5026,18
5027,2
5027,6
5027,7
5027,9
5027,18
5028,9
5033,9
5033,18
5034,9
5034,16
5039,2
5039,3
5039,10
5040,2
5040,3
5040,10
5041,4
5041,10
5046,2
5046,9
5046,17
5046,18
5047,2
5047,6
5048,3
5048,5
5048,6
5049,2
5049,6
5049,7
5049,9
5051,6
5051,9
5051,16
5053,6
5054,17
5054,18
5055,2
5055,9
5059,8
5060,6
5060,9
5060,19
5062,15
5062,17
5062,18
5063,20
5064,2
5064,3
5064,9
5064,18
5065,9
5065,10
5065,12
5065,15
5065,18
5066,9
5066,16
5068,9
5069,2
5069,3
5069,4
5069,9
5069,10
5071,9
5071,16
5072,4
5072,17
5073,9
5074,6
5074,9
5075,6
5076,3
5076,5
5076,6
5076,9
5077,6
5077,16
5080,6
5081,9
5081,16
5083,6
5083,9
5088,6
5088,7
5088,9
5092,5
5092,6
5093,2
5093,18
5094,2
5094,17
5095,6
5095,7
5096,6
5099,5
5099,9
5102,6
5102,10
5103,5
5103,6
5103,9
5105,9
5105,12
5105,18
5106,6
5106,14
5106,16
5107,9
5107,19
5108,7
5108,9
5108,18
5109,3
5109,4
5109,5
5110,6
5110,7
5110,15
5111,9
5111,18
5112,9
5113,6
5113,7
5114,9
5116,6
5120,6
5120,15
5120,18
5121,6
5121,9
5127,9
5127,10
5127,15
5127,16
5127,18
5128,10
5128,12
5131,6
5131,9
5134,6
5134,9
5135,6
5135,16
5136,9
5136,12
5137,8
5139,6
5146,4
5146,10
5146,12
5146,17
5147,9
5151,6
5151,16
5152,2
5152,9
5152,19
5155,2
5156,2
5159,4
5159,5
5159,6
5159,14
5165,12
5168,6
5168,14
5168,16
5170,2
5170,6
5170,7
5171,2
5171,3
5171,17
5177,9
5177,16
5178,7
5178,9
5181,2
5181,17
5181,18
5187,6
5189,12
5189,17
5197,9
5198,9
5198,18
5202,9
5205,6
5205,12
5209,2
5209,3
5209,18
5212,2
5213,6
5214,6
5214,10
5218,3
5218,4
5218,5
5218,6
5219,2
5219,12
5219,17
5219,18
5220,2
5220,6
5221,9
5222,6
5222,16
5224,8
5225,9
5225,16
5226,9
5226,16
5231,6
5237,9
5238,9
5239,8
5239,9
5240,2
5240,9
5241,6
5241,16
5244,2
5244,3
5246,2
5246,6
5247,2
5247,6
5248,2
5248,6
5250,6
5254,2
5254,12
5254,18
5255,6
5256,9
5258,9
5264,2
5264,3
5264,17
5264,18
5265,6
5265,7
5265,9
5266,18
5267,9
5268,9
5268,10
5268,16
5269,9
5272,9
5275,9
5278,6
5278,16
5279,6
5279,16
5282,18
5283,6
5284,6
5284,16
5285,6
5285,7
5288,8
5288,19
5291,7
5291,9
5291,15
5292,6
5293,9
5293,18
5294,7
5294,9
5294,18
5296,6
5296,16
5297,9
5297,18
5298,6
5298,16
5299,6
5299,16
5300,2
5300,3
5300,9
5300,18
5300,20
5303,6
5303,16
5304,9
5304,19
5307,6
5308,6
5309,6
5309,16
5311,5
5311,12
5311,15
5311,18
5312,7
5312,18
5313,2
5313,3
5313,10
5313,18
5316,16
5316,18
5319,7
5319,18
5321,6
5322,9
5323,12
5323,17
5323,18
5324,6
5324,16
5325,8
5328,9
5328,16
5329,7
5329,9
5329,18
5333,7
5333,9
5334,6
5334,7
5337,6
5338,9
5339,6
5339,9
5341,9
5345,9
5346,9
5346,16
5347,9
5348,6
5348,9
5349,2
5349,3
5349,17
5349,18
5353,6
5353,9
5356,12
5356,17
5357,3
5358,3
5361,3
5363,6
5364,9
5364,18
5365,9
5365,16
5372,14
5372,20
5373,9
5373,16
5373,19
5375,6
5375,14
5375,20
5377,6
5377,9
5377,16
5378,2
5378,3
5378,17
5378,13
5379,9
5380,6
5380,9
5380,16
5382,6
5384,7
5384,9
5385,8
5387,9
5387,18
5388,2
5388,7
5388,9
5388,15
5388,18
5389,3
5389,4
5389,5
5389,20
5390,9
5391,9
5397,6
5397,17
5398,9
5400,9
5400,18
5401,6
5404,9
5404,16
5409,2
5410,9
5410,17
5414,2
5414,6
5414,7
5415,6
5415,9
5416,6
5416,9
5416,18
5417,9
5417,10
5418,2
5418,15
5418,18
5419,3
5419,5
5419,6
5419,10
5419,15
5420,2
5420,9
5420,19
5421,9
5422,6
5423,2
5423,7
5423,18
5424,7
5424,9
5424,16
5424,18
5425,9
5425,19
5427,6
5428,6
5433,3
5433,9
5433,12
5433,15
5433,18
5434,9
5434,11
5434,18
5435,20
5437,6
5437,17
5437,18
5438,2
5438,6
5440,20
5442,2
5442,6
5442,7
5443,6
5444,3
5444,4
5444,5
5444,17
5445,2
5445,7
5445,15
5445,17
5445,18
5446,3
5446,9
5447,9
5448,3
5448,4
5448,5
5448,6
5449,6
5449,16
5450,6
5450,9
5450,16
5451,6
5451,9
5451,16
5452,5
5452,6
5452,16
5454,6
5454,16
5455,6
5455,9
5456,6
5456,20
5458,5
5458,6
5458,10
5459,2
5459,6
5459,17
5460,2
5460,4
5460,5
5460,6
5461,6
5461,9
5462,3
5462,6
5463,2
5463,3
5463,10
5464,7
5464,9
5465,7
5465,9
5465,18
5466,6
5466,9
5466,16
5468,17
5470,6
5470,16
5471,9
5471,16
5472,5
5472,9
5472,14
5475,9
5475,15
5475,18
5476,12
5476,18
5477,9
5477,16
5478,2
5478,6
5478,12
5478,17
5479,2
5479,3
5479,9
5479,18
5480,5
5480,6
5481,6
5483,8
5485,6
5485,9
5485,16
5486,6
5489,12
5490,2
5490,6
5493,2
5493,3
5493,6
5497,3
5497,6
5497,17
5498,9
5499,3
5499,9
5499,16
5500,6
5501,6
5501,15
5502,12
5502,17
5502,18
5503,6
5503,9
5503,16
5504,3
5504,5
5505,6
5505,9
5506,7
5506,9
5506,15
5506,18
5507,2
5507,7
5507,18
5508,6
5508,9
5508,14
5512,6
5513,6
5513,8
5515,9
5521,2
5521,7
5521,9
5522,2
5522,9
5522,17
5523,2
5523,3
5523,6
5523,17
5524,3
5524,9
5524,16
5525,6
5525,9
5525,16
5527,9
5527,16
5528,9
5528,18
5529,6
5529,16
5530,6
5530,9
5530,10
5530,17
5531,9
5532,6
5532,16
5537,9
5537,14
5538,4
5538,5
5538,10
5539,4
5539,5
5540,2
5540,3
5540,10
5540,16
5541,2
5541,6
5541,16
5541,19
5543,2
5543,12
5543,17
5544,17
5544,18
5548,6
5550,14
5550,20
5553,6
5553,7
5553,16
5553,18
5556,7
5556,12
5556,18
5560,6
5560,14
5562,9
5562,18
5563,7
5563,9
5564,18
5568,6
5569,7
5569,12
5569,18
5570,9
5570,12
5570,18
5572,6
5573,6
5573,7
5574,2
5574,7
5575,7
5575,9
5577,6
5577,9
5580,2
5581,6
5582,3
5582,6
5584,6
5585,6
5588,12
5589,6
5589,9
5590,7
5591,5
5591,6
5596,3
5596,6
5596,17
5597,6
5597,17
5601,5
5601,9
5602,6
5602,7
5603,6
5603,7
5604,6
5604,17
5607,6
5607,9
5608,9
5608,18
5609,2
5609,18
5610,6
5610,9
5611,3
5611,19
5612,2
5612,18
5613,6
5613,7
5613,14
5613,15
5614,9
5614,16
5615,9
5617,6
5617,9
5617,16
5618,3
5618,4
5618,10
5619,8
5620,6
5620,16
5621,2
5621,6
5625,9
5625,16
5628,2
5628,6
5628,7
5628,9
5628,18
5629,4
5629,5
5629,14
5630,7
5630,15
5630,18
5632,9
5633,9
5635,9
5636,6
5636,7
5637,9
5638,2
5638,3
5638,10
5638,17
5640,12
5640,17
5643,8
5644,9
5646,9
5646,16
5649,12
5650,6
5651,4
5651,6
5651,19
5657,2
5657,3
5657,6
5657,7
5657,9
5663,12
5664,16
5665,2
5665,6
5665,7
5666,6
5666,9
5666,16
5666,18
5667,9
5667,10
5668,9
5669,8
5670,6
5670,8
5672,3
5672,4
5672,5
5672,10
5673,6
5673,9
5673,16
5675,6
5675,16
5678,2
5678,6
5678,7
5678,18
5679,12
5679,15
5679,18
5680,7
5680,9
5682,9
5684,8
5685,6
5685,9
5688,9
5689,7
5689,9
5690,4
5690,9
5690,19
5693,6
5693,9
5693,16
5694,6
5694,9
5694,14
5696,9
5699,20
5700,2
5700,3
5700,10
5700,17
5704,12
5704,17
5706,6
5706,9
5707,9
5707,16
5710,6
5712,15
5712,18
5720,2
5720,3
5720,6
5721,9
5723,6
5723,16
5733,18
5735,8
5735,12
5736,8
5736,12
5741,9
5741,16
5742,6
5742,9
5745,6
5745,9
5746,2
5746,12
5746,15
5746,17
5747,9
5747,19
5749,9
5749,12
5752,6
